db_id,resource_name,current_access,link_HTML,available_2016,unavailable_message_2016,available_update_date_2016,notes_2016,nb_articles_2016,total_citation_2016,total_citation_2021,year_first_publication,year_last_publication
MBDC0330,GenePaint.org,http://www.genepaint.org,"<a href=""http://www.genepaint.org"">access link</a>",yes,not_applicable,2016,not_applicable,1,289,378,2004,2004
NAR9098,GeneProf Data,http://www.geneprof.org,"<a href=""http://www.geneprof.org"">access link</a>",yes,not_applicable,2014,not_applicable,1,2,16,2014,2014
MBDC1228,G2Cdb: Genes to Cognition,http://www.genes2cognition.org,"<a href=""http://www.genes2cognition.org"">access link</a>",yes,not_applicable,2016,not_applicable,1,33,46,2009,2009
MBDC1378,GeneSigDB,http://www.genesigdb.org,"<a href=""http://www.genesigdb.org"">access link</a>",yes,not_applicable,2011,not_applicable,2,104,160,2010,2012
MBDC1544,GeneWeaver,http://www.geneweaver.org/,"<a href=""http://www.geneweaver.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,42,89,2012,2016
NAR9156,LIGAND,http://www.genome.ad.jp/ligand/,"<a href=""http://www.genome.ad.jp/ligand/"">access link</a>",yes,not_applicable,2016,not_applicable,3,275,299,1999,2002
MBDC0018,MAGEST: MAboya Gene Expression patterns and Sequence Tags,http://www.genome.ad.jp/magest/,"<a href=""http://www.genome.ad.jp/magest/"">access link</a>",no,not found,not_applicable,not_applicable,2,38,42,2000,2002
MBDC0221,AAIndex: Amino Acid Index Database,http://www.genome.jp/dbget-bin/www_bfind?aaindex,"<a href=""http://www.genome.jp/dbget-bin/www_bfind?aaindex"">access link</a>",yes,not_applicable,2006,not_applicable,3,748,1474,1999,2008
MBDC1614,Genome3D,http://www.genome3d.eu,"<a href=""http://www.genome3d.eu"">access link</a>",no,service unavailable,not_applicable,not_applicable,2,30,71,2013,2015
MBDC1743,MCDRP: Manually Curated Database of Rice Proteins,http://www.genomeindia.org/biocuration,"<a href=""http://www.genomeindia.org/biocuration"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,6,16,2014,2014
MBDC1581,GenomeRNAi,http://www.genomernai.org,"<a href=""http://www.genomernai.org"">access link</a>",yes,not_applicable,2016,not_applicable,3,104,165,2007,2013
MBDC0075,JGI GOLD: Genomes OnLine Database,http://www.genomesonline.org/,"<a href=""http://www.genomesonline.org/"">access link</a>",yes,not_applicable,2017,not_applicable,6,2291,1577,2001,2015
MBDC1669,Genomicus,http://www.genomicus.biologie.ens.fr/genomicus,"<a href=""http://www.genomicus.biologie.ens.fr/genomicus"">access link</a>",yes,not_applicable,2014,not_applicable,2,86,198,2013,2015
MBDC1659,OrysPSSP,http://www.genoportal.org/PSSP/index.do,"<a href=""http://www.genoportal.org/PSSP/index.do"">access link</a>",yes,not_applicable,unknown,not_applicable,1,5,12,2013,2013
MBDC1666,MicroScope,http://www.genoscope.cns.fr/agc/microscope,"<a href=""http://www.genoscope.cns.fr/agc/microscope"">access link</a>",yes,not_applicable,2017,not_applicable,1,98,279,2013,2013
MBDC0824,mtDB: Human Mitochondrial Genome Database,http://www.genpat.uu.se/mtDB,"<a href=""http://www.genpat.uu.se/mtDB"">access link</a>",yes,not_applicable,unknown,not_applicable,1,213,269,2006,2006
NAR9005,Ad5 E1A Database,http://www.geocities.com/CapeCanaveral/Hangar/2541/,"<a href=""http://www.geocities.com/CapeCanaveral/Hangar/2541/"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,5,5,1998,1998
MBDC0485,GermOnline,http://www.germonline.org,"<a href=""http://www.germonline.org"">access link</a>",yes,not_applicable,2015,not_applicable,2,35,37,2004,2007
MBDC1611,GFDB: Glycan Fragment Database,http://www.glycanstructure.org,"<a href=""http://www.glycanstructure.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,14,32,2013,2013
MBDC0977,GLYCOSCIENCES.de,http://www.glycosciences.de,"<a href=""http://www.glycosciences.de"">access link</a>",yes,not_applicable,2016,not_applicable,1,33,39,2007,2007
MBDC1080,GDB Structures,http://www.glycostructures.jp,"<a href=""http://www.glycostructures.jp"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,29,31,2008,2008
NAR9109,GlycoSuiteDB,http://www.glycosuite.com,"<a href=""http://www.glycosuite.com"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,2,167,192,2001,2003
MBDC1741,GoMapMan,http://www.gomapman.org,"<a href=""http://www.gomapman.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,14,56,2014,2014
MBDC0166,GPCRDB: G Protein-Coupled Receptor Database,http://www.gpcrdb.org/,"<a href=""http://www.gpcrdb.org/"">access link</a>",yes,not_applicable,2016,not_applicable,6,854,1175,1998,2016
MBDC0488,GrainGenes,http://www.graingenes.org,"<a href=""http://www.graingenes.org"">access link</a>",yes,not_applicable,2017,not_applicable,1,59,68,2003,2003
MBDC0607,Gramene,http://www.gramene.org,"<a href=""http://www.gramene.org"">access link</a>",yes,not_applicable,2016,not_applicable,6,448,807,2002,2016
MBDC1737,IUPHAR/BPS Guide to PHARMACOLOGY,http://www.guidetopharmacology.org,"<a href=""http://www.guidetopharmacology.org"">access link</a>",yes,not_applicable,2017,not_applicable,5,1044,2048,2009,2016
NAR9107,GID: Global Image Database,http://www.gwer.ch/qv/gid/gid.htm,"<a href=""http://www.gwer.ch/qv/gid/gid.htm"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,1,12,12,2001,2001
MBDC0685,H-InvDB: H-Invitational Database,http://www.h-invitational.jp/,"<a href=""http://www.h-invitational.jp/"">access link</a>",yes,not_applicable,2015,not_applicable,3,98,108,2008,2013
NAR9122,Hedgehog Signaling Pathway Database,http://www.hedgehog.sfsu.edu,"<a href=""http://www.hedgehog.sfsu.edu"">access link</a>",no,not found,not_applicable,not_applicable,1,3,4,2007,2007
MBDC0543,Helminth.net,http://www.helminth.net,"<a href=""http://www.helminth.net"">access link</a>",yes,not_applicable,unknown,Naming; new moniker for a collection of databases: Nematode.net and Trematode.net.,1,15,41,2015,2015
MBDC0123,BTKbase: Bruton's agammaglobulinemia Tyrosine Kinase database,http://www.helsinki.fi/science/signal/btkbase.html,"<a href=""http://www.helsinki.fi/science/signal/btkbase.html"">access link</a>",no,can't be reached,not_applicable,not_applicable,3,126,136,1996,1998
MBDC1286,HGPD: Human Gene and Protein Database,http://www.HGPD.jp/,"<a href=""http://www.HGPD.jp/"">access link</a>",yes,not_applicable,2016,not_applicable,2,35,44,2009,2012
MBDC0136,Human PAX6 Mutation Database,http://www.hgu.mrc.ac.uk/Softdata/PAX6/,"<a href=""http://www.hgu.mrc.ac.uk/Softdata/PAX6/"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,1,57,71,1998,1998
MBDC0131,GWAS Centeral,http://www.hgvbaseg2p.org,"<a href=""http://www.hgvbaseg2p.org"">access link</a>",yes,not_applicable,2016,"Access - Transfer/Redirect; redirect that says ""is now named GWAS Centeral""",4,286,310,2000,2009
MBDC1174,HmtDB: Human Mitochondrial Databse,http://www.hmtdb.uniba.it:8080/hmdb,"<a href=""http://www.hmtdb.uniba.it:8080/hmdb"">access link</a>",yes,not_applicable,2016,not_applicable,1,38,65,2012,2012
MBDC0972,HepSEQ,http://www.hpa-bioinfodatabases.org.uk/hepatitis_open/main.php,"<a href=""http://www.hpa-bioinfodatabases.org.uk/hepatitis_open/main.php"">access link</a>",no,unrelated site redirect,not_applicable,Access - Failure Notes; looks like a site but isn't…,1,13,16,2007,2007
NAR9266,SaRAD,http://www.hpl.hp.com/research/idl/projects/abbrev.html,"<a href=""http://www.hpl.hp.com/research/idl/projects/abbrev.html"">access link</a>",yes,not_applicable,unknown,not_applicable,1,9,39,2005,2005
MBDC1861,HPMCD: Human Pan-Microbe Communities Database,http://www.hpmcd.org,"<a href=""http://www.hpmcd.org"">access link</a>",yes,not_applicable,unknown,not_applicable,1,1,34,2016,2016
MBDC1505,DBETH: Database for Bacterial ExoToxin,http://www.hpppi.iicb.res.in/btox/,"<a href=""http://www.hpppi.iicb.res.in/btox/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,16,41,2012,2012
MBDC0500,HPRD: Human Protein Reference Database,http://www.hprd.org/,"<a href=""http://www.hprd.org/"">access link</a>",yes,not_applicable,2010,not_applicable,3,1743,3155,2004,2009
MBDC0822,Hptaa: Human Potential Tumor Associated Antigen database,http://www.hptaa.org,"<a href=""http://www.hptaa.org"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,12,22,2006,2006
MBDC0037,HUNT: HUman Novel Transcripts,http://www.hri.co.jp/HUNT,"<a href=""http://www.hri.co.jp/HUNT"">access link</a>",no,not found,not_applicable,not_applicable,1,40,41,2001,2001
MBDC0992,OBRC: Online Bioinformatics Resources Collection,http://www.hsls.pitt.edu/guides/genetics/obrc,"<a href=""http://www.hsls.pitt.edu/guides/genetics/obrc"">access link</a>",no,not found,not_applicable,not_applicable,1,19,28,2007,2007
MBDC1692,HPO: Human Phenotype Ontology,http://www.human-phenotype-ontology.org,"<a href=""http://www.human-phenotype-ontology.org"">access link</a>",yes,not_applicable,2016,not_applicable,1,180,509,2014,2014
MBDC0689,HuSiDa: human siRNA database,http://www.human-siRNA-database.net,"<a href=""http://www.human-siRNA-database.net"">access link</a>",no,not found,not_applicable,not_applicable,1,37,42,2005,2005
MBDC1229,Human Proteinpedia,http://www.humanproteinpedia.org/,"<a href=""http://www.humanproteinpedia.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,54,65,2009,2009
MBDC0038,HvrBase: HyperVariable Region Database,http://www.hvrbase.org,"<a href=""http://www.hvrbase.org"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,3,96,101,1998,2006
MBDC0362,IARC p53 Database,http://www.iarc.fr/p53/homepage.htm,"<a href=""http://www.iarc.fr/p53/homepage.htm"">access link</a>",no,not found,not_applicable,Provenance; database of these mutations was initiated by M. Hollstein and C. C. Harris in 1990,1,379,404,1998,1998
NAR9055,Directory of P450-containing Systems,http://www.icgeb.trieste.it/p450/,"<a href=""http://www.icgeb.trieste.it/p450/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,5,5,1997,1997
MBDC0217,SBASE,http://www.icgeb.trieste.it/sbase,"<a href=""http://www.icgeb.trieste.it/sbase"">access link</a>",yes,not_applicable,2006,not_applicable,10,170,186,1993,2005
MBDC1494,IDEAL: Intrinsically Disordered proteins with Extensive Annotations and Literature,http://www.ideal.force.cs.is.nagoya-u.ac.jp/IDEAL/,"<a href=""http://www.ideal.force.cs.is.nagoya-u.ac.jp/IDEAL/"">access link</a>",yes,not_applicable,2016,not_applicable,2,46,114,2012,2014
MBDC1110,PBmice,http://www.idmshanghai.cn/PBmice,"<a href=""http://www.idmshanghai.cn/PBmice"">access link</a>",yes,not_applicable,2011,not_applicable,1,28,35,2008,2008
MBDC0615,PDB-Ligand,http://www.idrtech.com/PDB-Ligand/,"<a href=""http://www.idrtech.com/PDB-Ligand/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,44,49,2005,2005
MBDC0293,HOX Pro DB,http://www.iephb.nw.ru/hoxpro,"<a href=""http://www.iephb.nw.ru/hoxpro"">access link</a>",yes,not_applicable,unknown,not_applicable,2,34,35,2000,2002
MBDC0126,Germline p53 Mutations in Cancer Prone Families,http://www.If2.cuni.cz,"<a href=""http://www.If2.cuni.cz"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,35,38,1998,1998
MBDC1300,BSDB: Biomolecule Stretching Database,http://www.ifpan.edu.pl/BSDB/,"<a href=""http://www.ifpan.edu.pl/BSDB/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,15,23,2011,2011
MBDC0185,ooTFD: Object Oriented Transcription Factors Database,http://www.ifti.org/,"<a href=""http://www.ifti.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,3,90,104,1998,2000
MBDC1415,IGDD: Indian Genetic Disease Database,http://www.igdd.iicb.res.in,"<a href=""http://www.igdd.iicb.res.in"">access link</a>",yes,not_applicable,unknown,not_applicable,1,10,21,2011,2011
MBDC1475,HIstome,http://www.iiserpune.ac.in/~coee/histome/,"<a href=""http://www.iiserpune.ac.in/~coee/histome/"">access link</a>",yes,not_applicable,2011,Naming; H is italicized,1,40,86,2012,2012
MBDC0267,IMB Jena Image Library of Biological Macromolecules,http://www.imb-jena.de/IMAGE.html,"<a href=""http://www.imb-jena.de/IMAGE.html"">access link</a>",no,not found,not_applicable,not_applicable,2,53,58,2000,2002
MBDC0502,IMGT/3Dstructure-DB,http://www.imgt.org,"<a href=""http://www.imgt.org"">access link</a>",yes,not_applicable,2016,Other; rolled in IMGT/DomainGapAlign,2,182,255,2004,2010
MBDC0172,IMGT: ImMunoGeneTics database,http://www.imgt.org,"<a href=""http://www.imgt.org"">access link</a>",yes,not_applicable,2016,not_applicable,9,1370,1930,1997,2015
MBDC1013,SNPSTR: Single Nucleotide Polymorphisms Short Tandem Repeats,http://www.imperial.ac.uk/theoreticalgenomics/data-software,"<a href=""http://www.imperial.ac.uk/theoreticalgenomics/data-software"">access link</a>",no,not found,not_applicable,not_applicable,1,18,25,2007,2007
MBDC1390,AntigenDB,http://www.imtech.res.in/raghava/antigendb,"<a href=""http://www.imtech.res.in/raghava/antigendb"">access link</a>",yes,not_applicable,unknown,Other; alt fail http://www.bic.uams.edu/raghava/antigendb,1,21,46,2010,2010
NAR9139,Incyte Genomics,http://www.incyte.com,"<a href=""http://www.incyte.com"">access link</a>",no,related generic commercial site redirect,not_applicable,not_applicable,1,53,55,2002,2002
MBDC1820,AraNet,http://www.inetbio.org/arane,"<a href=""http://www.inetbio.org/arane"">access link</a>",no,not found,not_applicable,not_applicable,1,17,83,2015,2015
MBDC1877,MouseNet,http://www.inetbio.org/mousenet,"<a href=""http://www.inetbio.org/mousenet"">access link</a>",yes,not_applicable,2015,not_applicable,1,1,23,2016,2016
MBDC1705,YeastNet,http://www.inetbio.org/yeastnet/,"<a href=""http://www.inetbio.org/yeastnet/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,20,55,2014,2014
NAR9049,DBcat,http://www.infobiogen.fr/services/dbcat,"<a href=""http://www.infobiogen.fr/services/dbcat"">access link</a>",no,can't be reached,not_applicable,DB Content; catalog of 500 biological databases,2,45,49,1999,2000
NAR9100,GENETPIG,http://www.infobiogen.fr/services/Genetpig/,"<a href=""http://www.infobiogen.fr/services/Genetpig/"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,6,7,2003,2003
NAR9130,HuGeMap,http://www.infobiogen.fr/services/Hugemap,"<a href=""http://www.infobiogen.fr/services/Hugemap"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,11,12,1998,1999
NAR9316,Virgil,http://www.infobiogen.fr/services/virgil/,"<a href=""http://www.infobiogen.fr/services/virgil/"">access link</a>",no,can't be reached,not_applicable,not_applicable,2,7,7,1998,1999
MBDC0087,MGD: Mouse Genome Database,http://www.informatics.jax.org,"<a href=""http://www.informatics.jax.org"">access link</a>",yes,not_applicable,2016,not_applicable,20,1878,2315,1997,2016
MBDC0015,GXD: mouse Gene Expression Database,http://www.informatics.jax.org/expression.shtml,"<a href=""http://www.informatics.jax.org/expression.shtml"">access link</a>",yes,not_applicable,2016,not_applicable,7,295,364,1999,2014
MBDC1370,INFRAFRONTIER,http://www.infrafrontier.eu,"<a href=""http://www.infrafrontier.eu"">access link</a>",yes,not_applicable,2015,not_applicable,1,6,21,2015,2015
MBDC1671,InnateDB,http://www.innatedb.com,"<a href=""http://www.innatedb.com"">access link</a>",yes,not_applicable,2016,not_applicable,1,103,513,2013,2013
NAR9142,INSDC: International Nucleotide Sequence Database Collaboration,http://www.insdc.org,"<a href=""http://www.insdc.org"">access link</a>",yes,not_applicable,unknown,not_applicable,4,166,322,2011,2016
MBDC1874,InsectBase,http://www.insect-genome.com,"<a href=""http://www.insect-genome.com"">access link</a>",yes,not_applicable,2015,not_applicable,1,5,81,2016,2016
MBDC1856,IPPI-DB: Inhibitors of Protein-Protein Interactions DataBase,http://www.ippidb.cdithem.fr,"<a href=""http://www.ippidb.cdithem.fr"">access link</a>",yes,not_applicable,unknown,not_applicable,1,1,32,2016,2016
MBDC0831,IRESite: Internal Ribosome Entry Site,http://www.iresite.org,"<a href=""http://www.iresite.org"">access link</a>",yes,not_applicable,2015,"Disambiguation; IRESdb and IRESite are different ""However, the databases do not overlap to any considerable degree.""",2,91,155,2006,2010
MBDC0823,HTPSELEX: High-Throughput SELEX Libraries,http://www.isrec.isb-sib.ch/htpselex,"<a href=""http://www.isrec.isb-sib.ch/htpselex"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,15,18,2006,2006
MBDC1138,Cell Cycle Database,http://www.itb.cnr.it/cellcycle,"<a href=""http://www.itb.cnr.it/cellcycle"">access link</a>",yes,not_applicable,unknown,not_applicable,1,10,13,2008,2008
MBDC1317,KUPS: University of Kansas Proteomics Service,http://www.ittc.ku.edu/chenla,"<a href=""http://www.ittc.ku.edu/chenla"">access link</a>",yes,not_applicable,unknown,Access - Failure Notes; login required,1,19,25,2011,2011
NAR9118,H-ANGEL: Human Anatomic Gene Expression Library,http://www.jbirc.aist.go.jp/hinv/h-angel/,"<a href=""http://www.jbirc.aist.go.jp/hinv/h-angel/"">access link</a>",no,can't be reached,not_applicable,Naming; H-Invitational ,1,14,14,2005,2005
MBDC1468,CharProtDB: Characterized Protein Database,http://www.jcvi.org/charprotdb/,"<a href=""http://www.jcvi.org/charprotdb/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,17,21,2012,2012
NAR9103,Genome Properties,http://www.jcvi.org/genome-properties,"<a href=""http://www.jcvi.org/genome-properties"">access link</a>",no,discontinued notice,not_applicable,not_applicable,2,112,457,2007,2013
MBDC1355,PNU: Protein Naming Utility,http://www.jcvi.org/pn-utility,"<a href=""http://www.jcvi.org/pn-utility"">access link</a>",yes,not_applicable,unknown,not_applicable,1,4,4,2010,2010
MBDC0199,TIGRFAMs,http://www.jcvi.org/tigrfams,"<a href=""http://www.jcvi.org/tigrfams"">access link</a>",yes,not_applicable,2014,not_applicable,4,617,1228,2001,2013
MBDC0856,PPD: Protein pKa Database,http://www.jenner.ac.uk/PPD,"<a href=""http://www.jenner.ac.uk/PPD"">access link</a>",no,not found,not_applicable,not_applicable,1,32,37,2006,2006
MBDC0825,HUMHOT: HUman Meiotic recombination HOT spots,http://www.jncasr.ac.in/humhot,"<a href=""http://www.jncasr.ac.in/humhot"">access link</a>",no,service unavailable,not_applicable,not_applicable,1,5,6,2006,2006
MBDC0030,CUTG: Codon Usage Tabulated from GenBank,http://www.kazusa.or.jp/codon/,"<a href=""http://www.kazusa.or.jp/codon/"">access link</a>",yes,not_applicable,2007,not_applicable,7,1157,1435,1991,2000
NAR9045,CyanoMutants,http://www.kazusa.or.jp/cyano/mutants/,"<a href=""http://www.kazusa.or.jp/cyano/mutants/"">access link</a>",yes,not_applicable,unknown,DB Content; subset of cyanobase,1,17,18,1999,1999
MBDC0171,HUGE,http://www.kazusa.or.jp/huge,"<a href=""http://www.kazusa.or.jp/huge"">access link</a>",yes,not_applicable,2008,not_applicable,4,162,229,1999,2004
NAR9131,HUGEppi,http://www.kazusa.or.jp/huge/ppi,"<a href=""http://www.kazusa.or.jp/huge/ppi"">access link</a>",yes,not_applicable,unknown,not_applicable,1,20,69,2004,2004
NAR9259,ROUGE,http://www.kazusa.or.jp/rouge,"<a href=""http://www.kazusa.or.jp/rouge"">access link</a>",yes,not_applicable,2006,not_applicable,1,20,69,2004,2004
MBDC0112,KEGG: Kyoto Encyclopedia of Genes and Genomes,http://www.kegg.jp/,"<a href=""http://www.kegg.jp/"">access link</a>",yes,not_applicable,2017,not_applicable,11,16832,33505,1999,2016
MBDC0706,NOPdb: Nucleolar Proteome Database,http://www.lamondlab.com/NOPdb3.0/,"<a href=""http://www.lamondlab.com/NOPdb3.0/"">access link</a>",no,service unavailable,not_applicable,not_applicable,2,214,286,2006,2009
MBDC0137,Human Collagen Mutation Database,http://www.le.ac.uk/genetics/collagen/,"<a href=""http://www.le.ac.uk/genetics/collagen/"">access link</a>",yes,not_applicable,2016,Licensing; fascinating copyright notice,2,326,424,1997,1998
MBDC0368,Lipase Engineering Database,http://www.led.uni-stuttgart.de,"<a href=""http://www.led.uni-stuttgart.de"">access link</a>",yes,not_applicable,2009,not_applicable,1,111,155,2003,2003
MBDC0522,LIFEdb,http://www.LIFEdb.de,"<a href=""http://www.LIFEdb.de"">access link</a>",yes,not_applicable,unknown,not_applicable,2,214,68,2004,2006
NAR9304,U-insertion/deletion Edited Sequence Database,http://www.lifesci.ucla.edu/RNA/trypanosome/database.html,"<a href=""http://www.lifesci.ucla.edu/RNA/trypanosome/database.html"">access link</a>",no,not found,not_applicable,not_applicable,1,34,38,1998,1998
MBDC0835,LMPD: LIPID MAPS Proteome Database,http://www.lipidmaps.org/data/proteome/index.cgi,"<a href=""http://www.lipidmaps.org/data/proteome/index.cgi"">access link</a>",yes,not_applicable,unknown,not_applicable,1,39,56,2006,2006
NAR9158,LMSD: LIPID MAPS Structure Database,http://www.lipidmaps.org/data/structure/,"<a href=""http://www.lipidmaps.org/data/structure/"">access link</a>",yes,not_applicable,2015,not_applicable,1,235,603,2007,2007
MBDC1580,LAMP: Library of Apicomplexan Metabolic Pathways,http://www.llamp.net,"<a href=""http://www.llamp.net"">access link</a>",yes,not_applicable,unknown,not_applicable,1,17,38,2013,2013
MBDC1419,Laminin Database,http://www.lm.lncc.br/,"<a href=""http://www.lm.lncc.br/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,4,6,2011,2014
MBDC1599,LNCipedia,http://www.lncipedia.org,"<a href=""http://www.lncipedia.org"">access link</a>",yes,not_applicable,2016,not_applicable,2,181,583,2013,2015
MBDC1769,LncRNA2Target,http://www.lncrna2target.org,"<a href=""http://www.lncrna2target.org"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,16,88,2015,2015
MBDC1716,LGR: Locus Reference Genomic,http://www.lrg-sequence.org/,"<a href=""http://www.lrg-sequence.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,17,45,2014,2014
NAR9017,Argonaute,http://www.ma.uni-heidelberg.de/apps/zmf/argonaute/interface,"<a href=""http://www.ma.uni-heidelberg.de/apps/zmf/argonaute/interface"">access link</a>",no,discontinued notice,not_applicable,Service Status; ARGONAUTE is out of date and has been replaced by miRWalk!,1,58,65,2006,2006
MBDC0526,MaizeGDB,http://www.maizegdb.org,"<a href=""http://www.maizegdb.org"">access link</a>",yes,not_applicable,2017,"Licensing; fascinating pre-publication data sharing notice, aka ""Toronto Agreement""",3,143,307,2004,2016
MBDC0950,MAPU: MAx-Planck Unified proteome database,http://www.mapuproteome.com,"<a href=""http://www.mapuproteome.com"">access link</a>",yes,not_applicable,unknown,not_applicable,2,64,76,2007,2009
MBDC0954,PIDD: Protein Inter-atomic Distance Distributions,http://www.math.iastate.edu/pidd,"<a href=""http://www.math.iastate.edu/pidd"">access link</a>",no,not found,not_applicable,Access - Failure Notes; 2005 webpage - enter PIDD is not found,1,9,11,2007,2007
MBDC0195,Ribonuclease P Database,http://www.mbio.ncsu.edu/RNaseP/home.html,"<a href=""http://www.mbio.ncsu.edu/RNaseP/home.html"">access link</a>",yes,not_applicable,2005,not_applicable,5,360,393,1994,1999
MBDC0120,Androgen Receptor Gene Mutations Database,http://www.mcgill.ca/androgendb/,"<a href=""http://www.mcgill.ca/androgendb/"">access link</a>",no,related generic reseach institution site redirect,not_applicable,not_applicable,4,241,257,1994,1998
MBDC0144,PAH Mutation Analysis Consortium Database,http://www.mcgill.ca/pahdb,"<a href=""http://www.mcgill.ca/pahdb"">access link</a>",no,can't be reached,not_applicable,not_applicable,3,96,119,1996,1998
MBDC1675,BloodChIP,http://www.med.unsw.edu.au/CRCWeb.nsf/page/BloodChIP,"<a href=""http://www.med.unsw.edu.au/CRCWeb.nsf/page/BloodChIP"">access link</a>",yes,not_applicable,2013,not_applicable,1,12,32,2014,2014
MBDC0539,MtDB: Medicago truncatula transcriptome DataBase,http://www.medicago.org/MtDB,"<a href=""http://www.medicago.org/MtDB"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,1,39,47,2003,2003
MBDC1643,CellLineNavigator,http://www.medicalgenomics.org/celllinenavigator,"<a href=""http://www.medicalgenomics.org/celllinenavigator"">access link</a>",yes,not_applicable,unknown,not_applicable,1,9,15,2013,2013
MBDC1817,PubAngioGen,http://www.megabionet.org/aspd/,"<a href=""http://www.megabionet.org/aspd/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,2,6,2015,2015
MBDC1046,AtPID: Arabidopsis thaliana Protein Interactome Database,http://www.megabionet.org/atpid/,"<a href=""http://www.megabionet.org/atpid/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,103,134,2008,2011
MBDC1375,HlungDB: human lung cancer database,http://www.megabionet.org/bio/hlung,"<a href=""http://www.megabionet.org/bio/hlung"">access link</a>",no,can't be reached,not_applicable,not_applicable,1,34,53,2010,2010
MBDC1650,TCMID: Traditional Chinese Medicine Integrative Database,http://www.megabionet.org/tcmid/,"<a href=""http://www.megabionet.org/tcmid/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,56,265,2013,2013
MBDC0837,Megx.net,http://www.megx.net,"<a href=""http://www.megx.net"">access link</a>",no,unrelated site redirect,not_applicable,not_applicable,2,52,59,2006,2010
MBDC0311,TransportDB,http://www.membranetransport.org/,"<a href=""http://www.membranetransport.org/"">access link</a>",yes,not_applicable,unknown,not_applicable,2,353,433,2004,2007
NAR9149,JIC Mendel,http://www.mendel.ac.uk,"<a href=""http://www.mendel.ac.uk"">access link</a>",no,can't be reached,not_applicable,Disambiguation; different than Mendel,1,2,2,2001,2001
MBDC1855,MetaNetX,http://www.metanetx.org/,"<a href=""http://www.metanetx.org/"">access link</a>",yes,not_applicable,2016,not_applicable,1,3,79,2016,2016
MBDC1793,TrypanoCyc,http://www.metexplore.fr/trypanocyc/,"<a href=""http://www.metexplore.fr/trypanocyc/"">access link</a>",yes,not_applicable,unknown,not_applicable,1,4,19,2015,2015
MBDC0019,MethDB: Methylation DataBase,http://www.methdb.net,"<a href=""http://www.methdb.net"">access link</a>",yes,not_applicable,2009,not_applicable,2,78,110,2001,2003
MBDC0865,ShiBASE,http://www.mgc.ac.cn/ShiBASE/,"<a href=""http://www.mgc.ac.cn/ShiBASE/"">access link</a>",yes,not_applicable,2014,not_applicable,1,19,20,2006,2006
MBDC0760,VFDB: Virulence Factor Database,http://www.mgc.ac.cn/VFs/,"<a href=""http://www.mgc.ac.cn/VFs/"">access link</a>",yes,not_applicable,2017,not_applicable,4,375,1429,2005,2016
MBDC1358,MicrobesOnline,http://www.microbesonline.org,"<a href=""http://www.microbesonline.org"">access link</a>",yes,not_applicable,2011,"Service Status; No further updates to the MicrobesOnline database are planned, although minor improvements to the web site did occur in 2016. New genomes were last loaded in late 2011.",1,212,306,2010,2010
MBDC0994,DIANA-miRGen,http://www.microrna.gr/mirgen,"<a href=""http://www.microrna.gr/mirgen"">access link</a>",yes,not_applicable,unknown,not_applicable,3,295,377,2007,2016
MBDC1264,DIANA-TarBase,http://www.microrna.gr/tarbase,"<a href=""http://www.microrna.gr/tarbase"">access link</a>",yes,not_applicable,unknown,not_applicable,3,625,1193,2009,2015
MBDC1097,microRNA.org,http://www.microrna.org,"<a href=""http://www.microrna.org"">access link</a>",yes,not_applicable,2010,not_applicable,1,1037,1846,2008,2008
MBDC1485,MINAS: Metal Ions in Nucleic AcidS,http://www.minas.uzh.ch,"<a href=""http://www.minas.uzh.ch"">access link</a>",yes,not_applicable,unknown,not_applicable,1,17,27,2012,2012
